id	length	MFE	Z-curve_x	Z-curve_y	Z-curve_z	GC	AUGC	GCskew
ENST00000619681	2371	-865.70	0.00379586672290172	-0.0721214677351329	-0.00716997047659218	0.463939266132434	0.985762144053601	0.0753768844221106
ENST00000429104	562	-139.20	0	-0.160142348754448	0.199288256227758	0.419928825622776	1.49777777777778	0.2
ENST00000326341	2557	-1010.50	0.00899491591709034	0.0668752444270631	-0.177942901838092	0.533437622213532	0.697875166002656	-0.049136786188579
ENST00000316786	3145	-1194.70	-0.01939586645469	-0.0321144674085851	-0.0798092209856915	0.483942766295707	0.852179034157833	0.0117785630153122
ENST00000366314	1566	-602.00	0.0344827586206896	-0.00127713920817363	-0.100893997445722	0.499361430395913	0.816705336426914	0.0324825986078885
ENST00000412091	682	-250.40	0.064516129032258	0.0234604105571847	-0.096774193548387	0.511730205278592	0.823529411764706	0.037433155080214
ENST00000321214	2243	-991.30	-0.0271957200178332	-0.0200624164065983	-0.214444939812751	0.489968791796701	0.646842878120411	-0.00587371512481638
ENST00000531565	1963	-814.40	0.0473764645950077	-0.098318899643403	-0.150280183392766	0.450840550178298	0.738706820194863	0.12666076173605
ENST00000328023	2470	-740.70	0.00566801619433188	0.0348178137651822	0.0866396761133603	0.517408906882591	1.18971631205674	-0.0319148936170213
ENST00000330490	823	-307.60	-0.0279465370595383	-0.0157958687727824	-0.130012150668287	0.492102065613609	0.76989247311828	-0.0107526881720431
ENST00000441947	2323	-994.80	-0.0236762806715454	0.0365906155832975	-0.241498062849763	0.518295307791649	0.610957004160888	-0.0485436893203883
ENST00000448927	4354	-1915.90	0.0211299954065227	0.067524115755627	-0.231511254019293	0.533762057877814	0.62402088772846	-0.0376725102573667
ENST00000332012	2023	-950.60	0.0469599604547701	0.00939199209095398	-0.257538309441424	0.504695996045477	0.590408805031447	0.029874213836478
ENST00000332440	579	-211.80	0.112262521588947	0.0397236614853195	-0.170984455958549	0.51986183074266	0.707964601769912	0.0619469026548673
ENST00000334146	1383	-402.60	0.0527838033261027	0.000723065798987732	0.123644251626898	0.500361532899494	1.28217821782178	0.0594059405940594
ENST00000623129	1325	-626.00	0.0218867924528301	-0.00226415094339627	-0.228679245283019	0.498867924528302	0.627764127764128	0.0196560196560196
ENST00000602616	5637	-1819.30	0.0182721305659039	-0.0363668618059252	0.0789427000177399	0.481816569097037	1.17141756548536	0.0593220338983051
ENST00000340510	3049	-1059.00	-0.135454247294195	0.0731387340111511	-0.130862577894392	0.536569367005576	0.768561484918793	-0.18445475638051
ENST00000455866	753	-304.70	0.00664010624169986	-0.0119521912350598	-0.155378486055777	0.49402390438247	0.731034482758621	0.0160919540229885
ENST00000355837	14667	-5261.60	0.0366128042544487	-0.00565896229631146	0.0959296379627737	0.497170518851844	1.21221719457014	0.0467571644042232
ENST00000354376	2572	-1238.40	-0.0264385692068429	-0.0256609642301711	-0.27293934681182	0.487169517884914	0.571166768478925	-0.00061087354917527
ENST00000470091	435	-151.40	-0.0620689655172413	0.00689655172413794	-0.108045977011494	0.503448275862069	0.804979253112033	-0.062240663900415
ENST00000531894	4184	-1395.85	0.0272466539196941	0.0377629063097515	0.0124282982791586	0.518881453154876	1.02516940948693	-0.010648596321394
ENST00000413755	648	-266.20	-0.0555555555555556	-0.058641975308642	-0.225308641975309	0.470679012345679	0.632241813602015	0.00251889168765735
ENST00000360737	4560	-2181.40	-0.00131578947368416	0.00307017543859645	-0.259649122807018	0.501535087719298	0.587743732590529	-0.00348189415041784
ENST00000420508	4833	-1925.40	0.0585557624663771	0.0283467825367267	-0.135940409683426	0.514173391268363	0.760655737704918	0.0265938069216758
ENST00000602554	511	-147.90	0.0841487279843444	0.0450097847358122	0.00587084148727979	0.522504892367906	1.01181102362205	0.0393700787401575
ENST00000461448	1644	-600.50	0.00243309002433095	-0.086374695863747	-0.00851581508515808	0.456812652068126	0.983112183353438	0.0880579010856454
ENST00000604430	4818	-1923.40	0.0294728102947281	0.0365296803652968	-0.0730593607305936	0.518264840182648	0.863829787234043	-0.00657640232108313
ENST00000328376	1859	-599.20	0.0424959655728887	0.0112963959117804	0.0629370629370629	0.50564819795589	1.13432835820896	0.0332950631458094
ENST00000361350	2624	-868.40	-0.0106707317073171	0.0289634146341464	0.00457317073170732	0.514481707317073	1.00918836140888	-0.0398162327718224
ENST00000366153	916	-196.80	-0.0917030567685591	-0.00655021834061142	0.264192139737991	0.496724890829694	1.71810089020772	-0.115727002967359
ENST00000435356	2205	-766.90	-0.0920634920634921	0.0285714285714285	-0.0802721088435374	0.514285714285714	0.851385390428212	-0.111670864819479
ENST00000435542	563	-123.50	0.0763765541740675	0.11190053285968	0.204262877442273	0.55595026642984	1.51339285714286	-0.0446428571428572
ENST00000367355	1417	-390.20	-0.0176429075511644	-0.0910374029640084	0.192660550458716	0.454481298517996	1.47727272727273	0.0909090909090909
ENST00000369035	490	-190.50	0.0285714285714285	0.122448979591837	-0.261224489795918	0.561224489795918	0.585760517799353	-0.0744336569579288
ENST00000371639	2281	-755.80	-0.0337571240683912	-0.0170977641385357	-0.0021920210434021	0.491451117930732	0.995625546806649	-0.0166229221347332
ENST00000533922	2206	-819.00	0.174070716228468	0.0380779691749773	-0.126019945602901	0.519038984587489	0.776167471819646	0.120772946859903
ENST00000589217	3192	-1246.80	-0.0281954887218046	-0.0281954887218046	-0.0739348370927318	0.485902255639098	0.862310385064177	0
ENST00000412427	4676	-1824.00	-0.032934131736527	-0.0496150556030794	-0.0859709153122327	0.47519247219846	0.84166994879874	0.0153603781016147
ENST00000376593	3026	-884.60	-0.0105750165234633	-0.014540647719762	0.127561136814276	0.492729676140119	1.29242424242424	0.00454545454545459
ENST00000376609	2100	-723.90	-0.0885714285714285	0.0295238095238095	-0.0438095238095237	0.514761904761905	0.916058394160584	-0.113138686131387
ENST00000378432	1462	-556.50	-0.0984952120383036	-0.0410396716826265	-0.132694938440493	0.479480164158687	0.765700483091787	-0.0507246376811594
ENST00000411685	401	-103.40	-0.0324189526184538	-0.00748129675810466	0.0972568578553616	0.496259351620948	1.21546961325967	-0.0276243093922652
ENST00000380888	4472	-1445.00	0.0429338103756709	-0.00536672629695883	0.0867620751341681	0.497316636851521	1.19000979431929	0.0528893241919687
ENST00000382166	1067	-471.10	0.0440487347703842	0.0309278350515463	-0.220243673851921	0.515463917525773	0.639016897081413	0.010752688172043
ENST00000382167	1432	-626.80	0.0167597765363128	-0.00139664804469275	-0.202513966480447	0.499301675977654	0.663182346109175	0.0150987224157955
ENST00000382215	2086	-766.70	0.0814956855225311	0.0258868648130393	-0.0508149568552254	0.51294343240652	0.903284671532847	0.0529197080291971
ENST00000528132	568	-187.30	-0.0704225352112676	0.0422535211267605	-0.105633802816901	0.52112676056338	0.808917197452229	-0.101910828025478
ENST00000383038	1394	-450.20	-0.0444763271162123	0.00860832137733136	-0.00286944045911053	0.504304160688666	0.994277539341917	-0.0529327610872675
ENST00000383461	2600	-1027.70	0.0246153846153847	0.0684615384615385	-0.146923076923077	0.534230769230769	0.743796109993293	-0.0382293762575453
ENST00000390329	1087	-359.00	0.0156393744250231	0.0119595216191353	-0.0340386384544619	0.505979760809568	0.934163701067616	0.00355871886120998
ENST00000428029	1024	-394.20	-0.015625	0.01171875	-0.1015625	0.505859375	0.815602836879433	-0.024822695035461
ENST00000391437	2447	-669.60	0.109930527176134	0.00204331834899873	0.172864732325296	0.501021659174499	1.41798418972332	0.130434782608696
ENST00000367638	576	-194.00	-0.0590277777777778	0.0590277777777778	-0.104166666666667	0.529513888888889	0.811320754716981	-0.106918238993711
ENST00000392385	1212	-280.10	0.138613861386139	0.141914191419142	0.214521452145215	0.570957095709571	1.54621848739496	-0.00420168067226889
ENST00000393264	2379	-776.60	-0.14333753678016	0.0886927280369902	-0.101303068516183	0.544346364018495	0.816030534351145	-0.210687022900763
ENST00000301683	1958	-731.10	-0.0214504596527068	0.0040858018386109	-0.0755873340143003	0.502042900919305	0.859449192782526	-0.0237416904083571
ENST00000427391	2926	-1015.90	0.0464798359535202	0	0.0512645249487355	0.5	1.10806916426513	0.0489913544668588
ENST00000561824	1838	-740.50	0.0859630032644179	-0.0174102285092492	-0.147986942328618	0.491294885745375	0.74218009478673	0.0900473933649289
ENST00000395152	367	-147.00	-0.00817438692098094	-0.0136239782016348	-0.149863760217984	0.493188010899183	0.739336492890995	0.00473933649289097
ENST00000428156	2189	-718.30	0.0287802649611695	-0.0397441754225674	0.072635906806761	0.480127912288716	1.15665024630542	0.0738916256157636
ENST00000397346	2458	-723.50	0.0439381611065908	0.0626525630593979	0.0716029292107404	0.531326281529699	1.15425065731814	-0.0201577563540754
ENST00000397750	1576	-473.20	-0.0520304568527918	-0.0634517766497462	0.102791878172589	0.468274111675127	1.22913719943423	0.0127298444130127
ENST00000539278	4739	-2020.80	-0.00865161426461286	-0.0040092846592108	-0.136526693395231	0.497995357670395	0.759747493501671	-0.00408466394355739
ENST00000398177	2145	-689.40	0.0620046620046619	0.0741258741258741	0.00885780885780885	0.537062937062937	1.01787394167451	-0.0122295390404516
ENST00000398460	3382	-1418.00	-0.0431697220579539	-0.0821998817267888	-0.138971023063276	0.458900059136606	0.755970924195223	0.0342679127725856
ENST00000398957	1428	-446.70	-0.0560224089635855	-0.0602240896358543	0.144257703081232	0.469887955182073	1.33715220949263	0.00490998363338794
ENST00000538094	2213	-786.40	-0.00768187980117485	0.0302756439222776	-0.008585630366019	0.515137821961139	0.982974910394265	-0.0376344086021506
ENST00000399196	2052	-657.00	0.104288499025341	0.057504873294347	0.0350877192982456	0.528752436647174	1.07272727272727	0.0484848484848485
ENST00000606627	553	-152.30	-0.0018083182640144	0.0958408679927667	0.034358047016275	0.547920433996383	1.07116104868914	-0.101123595505618
ENST00000399868	3086	-977.90	-0.051847051198963	0.016202203499676	0.0401814646791964	0.508101101749838	1.08372721134369	-0.0708980418636056
ENST00000400282	931	-264.10	0.0461868958109559	-0.050483351235231	0.160042964554243	0.474758324382385	1.38107416879795	0.115089514066496
ENST00000414659	2539	-678.70	0.0657739267428121	0.082315872390705	0.115399763686491	0.541157936195352	1.26090828138914	-0.018699910952805
ENST00000400385	4598	-2010.40	0.0752501087429318	0.0395824271422358	-0.228360156589822	0.519791213571118	0.628186968838527	0.0290368271954675
ENST00000400430	702	-216.30	-0.0341880341880341	0.0398860398860399	0.00854700854700852	0.51994301994302	1.01724137931034	-0.0747126436781609
ENST00000578492	2732	-915.80	0.0168374816983894	0.0431918008784773	-0.0453879941434847	0.521595900439239	0.913165266106443	-0.0252100840336134
ENST00000407635	3398	-1376.60	-0.0035314891112419	-0.0459093584461448	-0.118304885226604	0.477045320776928	0.788421052631579	0.0378947368421053
ENST00000409518	834	-269.90	0.100719424460432	0.0311750599520384	-0.0239808153477219	0.515587529976019	0.953161592505855	0.0679156908665106
ENST00000429368	2638	-1054.00	0.0295678544351782	-0.0295678544351782	-0.12054586808188	0.485216072782411	0.784844384303112	0.0527740189445196
ENST00000427886	445	-152.50	0.0112359550561798	0.0112359550561798	-0.114606741573034	0.50561797752809	0.794354838709677	0
ENST00000417138	424	-125.10	0.0424528301886793	0.0141509433962264	0.188679245283019	0.507075471698113	1.46511627906977	0.0348837209302326
ENST00000424761	510	-180.20	0.0588235294117647	-0.00392156862745097	-0.0666666666666667	0.498039215686275	0.875	0.0588235294117647
ENST00000432413	539	-138.80	0.00927643784786647	0.0204081632653061	0.11317254174397	0.510204081632653	1.25523012552301	-0.0125523012552301
ENST00000411670	675	-220.50	-0.00740740740740747	-0.0251851851851852	0.0577777777777779	0.487407407407407	1.12264150943396	0.0188679245283019
ENST00000414769	720	-190.60	-0.00277777777777777	0.0916666666666666	0.0666666666666667	0.545833333333333	1.14285714285714	-0.101190476190476
ENST00000400362	7540	-2977.30	-0.000265251989389981	-0.0392572944297083	-0.0867374005305039	0.480371352785146	0.840371003173054	0.0358799121308274
ENST00000414927	494	-204.00	0.0040485829959514	-0.105263157894737	-0.161943319838057	0.447368421052632	0.721254355400697	0.0940766550522648
ENST00000455995	4236	-2091.70	0.0193578847969783	-0.0646836638338054	-0.147308781869688	0.467658168083097	0.74320987654321	0.0732510288065843
ENST00000452622	3506	-1659.00	0.0365088419851682	0.0188248716486024	-0.306902452937821	0.509412435824301	0.530336097773898	0.0135312090790048
ENST00000456090	564	-193.10	0.0780141843971631	-0.00354609929078009	-0.0319148936170213	0.49822695035461	0.938144329896907	0.0790378006872852
ENST00000440213	1220	-303.40	0.149180327868852	0.0934426229508196	0.131147540983607	0.54672131147541	1.30188679245283	0.0641509433962264
ENST00000453517	802	-210.70	-0.0174563591022444	-0.0523690773067331	0.167082294264339	0.473815461346633	1.40119760479042	0.0419161676646706
ENST00000373604	642	-244.70	0.00311526479750779	-0.0249221183800623	-0.0996884735202492	0.487538940809969	0.818696883852691	0.0254957507082153
ENST00000414175	610	-246.80	0.00983606557377048	-0.0786885245901639	-0.163934426229508	0.460655737704918	0.71830985915493	0.076056338028169
ENST00000419960	885	-295.10	-0.12090395480226	0.00790960451977396	-0.0779661016949153	0.503954802259887	0.855345911949685	-0.119496855345912
ENST00000505828	561	-220.20	0.0659536541889483	-0.00178253119429583	-0.115864527629233	0.499108734402852	0.792332268370607	0.060702875399361
ENST00000451575	425	-98.30	0.124705882352941	0.171764705882353	0.124705882352941	0.585882352941177	1.28494623655914	-0.0537634408602151
ENST00000454752	2367	-749.20	0.0806928601605408	0.0756231516687791	0.0198563582594	0.53781157583439	1.04051724137931	0.00517241379310347
ENST00000451618	2198	-918.30	-0.0172884440400364	0.0263876251137398	-0.206551410373066	0.51319381255687	0.657616892911011	-0.0361990950226245
ENST00000589950	570	-95.40	0.101754385964912	0.147368421052632	0.336842105263158	0.573684210526316	2.01587301587302	-0.0687830687830687
ENST00000423208	2963	-846.60	0.0462369220384746	0.0307121160985488	0.144785690178873	0.515356058049274	1.33859510655091	0.0181531176006314
ENST00000433624	1702	-442.90	0.0599294947121034	0.0188014101057579	0.171562867215041	0.509400705052879	1.41418439716312	0.049645390070922
ENST00000428862	2851	-910.90	-0.129428270782182	0.00876885303402308	-0.00806734479130133	0.504384426517012	0.983994432846207	-0.137091162143354
ENST00000426353	544	-169.50	0.0477941176470589	0.0404411764705883	-0.00735294117647056	0.520220588235294	0.985401459854015	0.00729927007299268
ENST00000422519	2004	-612.80	-0.0169660678642716	-0.0728542914171657	0.111776447105788	0.463572854291417	1.25168539325843	0.0629213483146067
ENST00000442166	2537	-1042.08	-0.0327158060701616	0.0279858100118249	-0.197477335435554	0.513992905005912	0.670177748518762	-0.0506912442396313
ENST00000416679	499	-121.50	0.0140280561122244	-0.110220440881764	0.386773547094188	0.444889779559118	2.26143790849673	0.202614379084967
ENST00000434516	1778	-723.70	0.062992125984252	-0.00562429696287969	-0.137232845894263	0.49718785151856	0.758654797230465	0.0603363006923838
ENST00000454977	718	-213.30	-0.0222841225626741	-0.0194986072423398	0.0501392757660167	0.49025069637883	1.10557184750733	-0.00293255131964811
ENST00000455709	742	-185.80	0.0377358490566038	-0.0377358490566038	0.180592991913747	0.481132075471698	1.44078947368421	0.0921052631578948
ENST00000647895	3490	-1046.30	-0.070487106017192	-0.0435530085959885	0.098567335243553	0.478223495702006	1.21869040050858	-0.0298792116973935
ENST00000429269	2270	-664.40	0.0475770925110133	0.0308370044052864	0.0898678414096916	0.515418502202643	1.19748305905131	0.0183930300096806
ENST00000456944	583	-180.80	-0.18696397941681	-0.0634648370497428	-0.0085763293310463	0.468267581475129	0.982993197278912	-0.122448979591837
ENST00000456414	2302	-844.90	-0.0139009556907037	0.0217202432667246	-0.0920938314509123	0.510860121633362	0.831344470962609	-0.0326173428798727
ENST00000432268	881	-264.80	-0.0442678774120318	-0.0351872871736663	0.0329171396140749	0.482406356413167	1.06807511737089	-0.00938967136150235
ENST00000456273	945	-345.00	0.0962962962962962	-0.0539682539682539	-0.0476190476190476	0.473015873015873	0.909090909090909	0.143434343434343
ENST00000441949	520	-139.60	-0.107692307692308	-0.0423076923076923	0.134615384615385	0.478846153846154	1.31111111111111	-0.0755555555555555
ENST00000451355	1676	-520.80	-0.0513126491646778	-0.0465393794749404	0.0620525059665872	0.47673031026253	1.1323155216285	-0.00508905852417307
ENST00000435624	700	-253.10	0.0371428571428571	0.02	-0.108571428571429	0.51	0.804123711340206	0.0154639175257732
ENST00000421480	697	-209.60	0.0272596843615496	0.0416068866571018	0.0674318507890961	0.520803443328551	1.14461538461538	-0.0153846153846154
ENST00000431150	285	-88.80	0.12280701754386	0.0175438596491229	-0.0315789473684212	0.508771929824561	0.938775510204081	0.102040816326531
ENST00000417917	634	-329.10	-0.0189274447949526	0.0220820189274447	-0.397476340694006	0.511041009463722	0.431151241534989	-0.0293453724604966
ENST00000417786	1960	-678.30	0.00204081632653064	-0.0683673469387754	-0.0336734693877552	0.465816326530612	0.934846989141165	0.0681145113524185
ENST00000455039	643	-198.40	0.0326594090202178	0.0482115085536547	-0.0171073094867807	0.524105754276827	0.966360856269113	-0.0152905198776758
ENST00000426764	543	-113.80	0.16390423572744	0.0976058931860037	0.285451197053407	0.548802946593002	1.79896907216495	0.0927835051546392
ENST00000417843	2878	-800.30	0.000694927032661552	0.0465601111883252	0.131341209173037	0.523280055594163	1.3024	-0.0528
ENST00000416406	500	-193.00	0.1	-0.04	-0.164	0.48	0.718213058419244	0.120274914089347
ENST00000426413	1577	-344.29	-0.0703868103994927	-0.0133164235890932	0.293595434369055	0.493341788205453	1.83123877917415	-0.0807899461400359
ENST00000425974	1942	-520.60	0.0175077239958805	0	0.152420185375901	0.5	1.35965978128797	0.0206561360874849
ENST00000414488	800	-246.30	0.0249999999999999	-0.11	0.12	0.445	1.27272727272727	0.153409090909091
ENST00000425189	2139	-907.70	0.0079476390836839	0.0163627863487611	-0.220196353436185	0.508181393174381	0.639080459770115	-0.00689655172413798
ENST00000452467	383	-78.70	0.0339425587467364	0.122715404699739	0.305483028720627	0.561357702349869	1.8796992481203	-0.12781954887218
ENST00000442941	386	-140.90	-0.00518134715025909	0.119170984455959	-0.295336787564767	0.559585492227979	0.544	-0.096
ENST00000443642	679	-257.50	0.0751104565537555	0.0250368188512518	-0.163475699558174	0.512518409425626	0.718987341772152	0.0430379746835442
ENST00000438115	552	-141.00	0.0253623188405797	0.0615942028985508	0.123188405797102	0.530797101449275	1.28099173553719	-0.0413223140495868
ENST00000366140	799	-224.10	-0.111389236545682	-0.0513141426783479	0.103879849812265	0.474342928660826	1.23184357541899	-0.0670391061452514
ENST00000443469	1928	-751.20	-0.00518672199170123	-0.0145228215767634	-0.106846473029046	0.492738589211618	0.806935332708528	0.00843486410496717
ENST00000455092	232	-44.50	0.0948275862068966	0.0689655172413792	0.25	0.53448275862069	1.66666666666667	0.0344827586206896
ENST00000391707	428	-146.10	0.135514018691589	-0.0887850467289719	-0.0654205607476635	0.455607476635514	0.87719298245614	0.210526315789474
ENST00000538868	2611	-1081.00	-0.0440444274224435	0.0624281884335504	-0.206434316353887	0.531214094216775	0.657777777777778	-0.0882539682539683
ENST00000433388	588	-254.10	0.0306122448979592	-0.054421768707483	-0.173469387755102	0.472789115646259	0.704347826086956	0.072463768115942
ENST00000413311	379	-71.60	0.029023746701847	-0.00263852242744056	0.240105540897098	0.49868073878628	1.63194444444444	0.0416666666666666
ENST00000415011	1072	-266.80	0.0597014925373135	0.0876865671641791	0.121268656716418	0.54384328358209	1.276008492569	-0.0318471337579618
ENST00000414042	681	-274.30	0.0925110132158591	0.0484581497797356	-0.18942731277533	0.524229074889868	0.681481481481481	0.037037037037037
ENST00000432045	6411	-1850.00	-0.0132584620184059	-0.0179379192013727	0.156761815629387	0.491031040399314	1.37180910099889	0.00554938956714759
ENST00000428651	1603	-403.10	0.0592638802245789	-0.0405489706799751	0.216469120399251	0.479725514660012	1.55254777070064	0.127388535031847
ENST00000418775	586	-140.90	0.00682593856655295	0.0648464163822525	0.16382252559727	0.532423208191126	1.39183673469388	-0.0693877551020408
ENST00000432139	541	-181.00	-0.101663585951941	0.00184842883548986	-0.0499075785582255	0.500924214417745	0.904929577464789	-0.0985915492957746
ENST00000432530	712	-238.60	0.0617977528089888	0.0308988764044944	-0.0140449438202248	0.515449438202247	0.972299168975069	0.0304709141274239
ENST00000438048	1854	-503.10	-0.0366774541531823	0.0409924487594391	0.111111111111111	0.52049622437972	1.25	-0.0873786407766991
ENST00000454626	1462	-491.20	0.0656634746922025	-0.00273597811217513	0.0123119015047881	0.498632010943912	1.02493074792244	0.0692520775623268
ENST00000416022	582	-199.20	0.18213058419244	-0.0721649484536082	-0.11340206185567	0.463917525773196	0.796296296296296	0.228395061728395
ENST00000452591	184	-69.60	0.0108695652173914	0.0543478260869565	-0.0869565217391304	0.527173913043478	0.84	-0.04
ENST00000424958	2230	-803.70	0.00627802690582957	0.00448430493273544	-0.0852017937219731	0.502242152466368	0.84297520661157	0.00165289256198343
ENST00000424690	1038	-227.00	0.0558766859344894	0	0.335260115606936	0.5	2.00869565217391	0.0840579710144928
ENST00000397864	791	-192.40	-0.0644753476611883	0.0214917825537295	0.201011378002528	0.510745891276865	1.50316455696203	-0.107594936708861
ENST00000416069	899	-255.40	-0.0211345939933259	0.10567296996663	-0.00778642936596219	0.552836484983315	0.984547461368653	-0.125827814569536
ENST00000438702	754	-200.10	0.0530503978779842	0	0.108753315649867	0.5	1.24404761904762	0.0595238095238095
ENST00000452378	2682	-857.70	-0.0365398956002982	0.069351230425056	-0.00521998508575683	0.534675615212528	0.989614243323442	-0.105341246290801
ENST00000415842	1157	-320.57	-0.0596369922212618	0.0492653414001729	0.0993949870354365	0.524632670700086	1.22072936660269	-0.120921305182342
ENST00000421002	903	-245.50	0.00775193798449614	0.0520487264673311	0.0564784053156147	0.526024363233666	1.11971830985915	-0.0469483568075117
ENST00000419566	580	-136.60	0.00344827586206892	0.0310344827586206	0.16551724137931	0.51551724137931	1.39669421487603	-0.0330578512396694
ENST00000429132	338	-144.50	0.177514792899408	0.0473372781065089	-0.266272189349112	0.523668639053254	0.579439252336449	0.102803738317757
ENST00000435144	5489	-1651.80	-0.00200400801603207	-0.0114775004554564	0.118236472945892	0.494261249772272	1.26818181818182	0.0107438016528926
ENST00000427348	1213	-291.10	-0.000824402308326366	0.0420445177246496	0.178895300906843	0.521022258862325	1.43574297188755	-0.0522088353413655
ENST00000424612	561	-164.70	0.0196078431372548	0.0837789661319074	0.00178253119429594	0.541889483065954	1.00357142857143	-0.0642857142857143
ENST00000574939	546	-147.40	0.124542124542125	-0.0512820512820513	0.128205128205128	0.474358974358974	1.29411764705882	0.201680672268908
ENST00000416145	396	-109.30	-0.0101010101010101	-0.0101010101010101	0.0404040404040403	0.494949494949495	1.08421052631579	0
ENST00000422679	2923	-965.24	-0.0591857680465275	-0.00239479986315438	0.0455011973999315	0.498802600068423	1.09534050179211	-0.0594982078853046
ENST00000637995	2090	-553.30	-0.0430622009569378	-0.015311004784689	0.21244019138756	0.492344497607655	1.53948967193196	-0.0352369380315917
ENST00000450187	348	-77.40	0.183908045977011	-0.00574712643678166	0.21264367816092	0.497126436781609	1.54014598540146	0.240875912408759
ENST00000415964	830	-200.70	-0.0216867469879518	0.0867469879518072	0.163855421686747	0.543373493975904	1.39193083573487	-0.129682997118156
ENST00000445532	206	-57.60	0.0388349514563107	0.0194174757281553	-0.0485436893203883	0.509708737864078	0.907407407407407	0.0185185185185185
ENST00000426575	657	-180.50	0.0624048706240488	0.0593607305936073	0.101978691019787	0.529680365296804	1.2271186440678	0.00338983050847458
ENST00000442828	802	-222.40	0.104738154613466	0.0698254364089776	0.197007481296758	0.534912718204489	1.49068322981366	0.0434782608695652
ENST00000453790	850	-213.00	-0.00941176470588245	-0.0188235294117647	0.214117647058824	0.490588235294118	1.54491017964072	0.0119760479041916
ENST00000419361	552	-181.90	0.0615942028985508	0.00362318840579712	-0.0217391304347826	0.501811594202899	0.957446808510638	0.0567375886524823
ENST00000419627	244	-62.00	0.172131147540984	0.163934426229508	0.0573770491803278	0.581967213114754	1.12173913043478	0.00869565217391299
ENST00000413182	548	-197.20	-0.0255474452554745	-0.131386861313869	-0.00364963503649635	0.434306569343066	0.992727272727273	0.105454545454545
ENST00000444966	390	-104.90	-0.0923076923076924	0.0153846153846153	0.0410256410256411	0.507692307692308	1.0855614973262	-0.112299465240642
ENST00000366209	779	-229.40	-0.0372272143774068	0.0346598202824133	0.00898587933247752	0.517329910141207	1.01813471502591	-0.0725388601036269
ENST00000454228	490	-163.20	-0.0693877551020408	0.0857142857142856	-0.175510204081633	0.542857142857143	0.701388888888889	-0.131944444444444
ENST00000421064	3041	-1172.10	0.0233475830318974	0.00624794475501478	-0.119368628740546	0.503123972377507	0.786721504112808	0.0152761457109283
ENST00000421257	825	-280.80	0.0375757575757576	0.00848484848484854	-0.0327272727272727	0.504242424242424	0.936619718309859	0.028169014084507
ENST00000445184	686	-183.90	0.0291545189504374	-0.0553935860058309	0.256559766763848	0.472303206997085	1.69019607843137	0.113725490196078
ENST00000436594	588	-224.10	0.0510204081632653	-0.0816326530612246	-0.0986394557823129	0.459183673469388	0.820433436532508	0.120743034055728
